fecha,vuelos_totales,atrasos_totales_arribo,atrasos_totales_salida,vuelos_cancelados,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
13/1/2007,17197,4341,3983,1267,17197,17197,17197,17197,17197
31/1/2007,20315,4702,3808,384,20315,20315,20315,20315,20315
22/1/2007,20766,6155,5087,453,20766,20766,20766,20766,20766
1/12/2007,16792,4454,3647,986,16792,16792,16792,16792,16792
2/11/2007,21148,3106,2584,125,21148,21148,21148,21148,21148
3/10/2007,20886,3004,2402,146,20886,20886,20886,20886,20886
10/3/2007,18031,3110,2988,153,18031,18031,18031,18031,18031
11/2/2007,19522,3640,3339,231,19522,19522,19522,19522,19522
20/2/2007,20962,3858,3244,215,20962,20962,20962,20962,20962
12/1/2007,20869,6282,5408,831,20869,20869,20869,20869,20869
30/1/2007,20112,3417,2546,239,20112,20112,20112,20112,20112
21/1/2007,19533,9025,7380,1075,19533,19533,19533,19533,19533
1/11/2007,21130,2705,2398,163,21130,21130,21130,21130,21130
2/10/2007,20556,3802,3015,286,20556,20556,20556,20556,20556
10/2/2007,17166,2627,2499,189,17166,17166,17166,17166,17166
11/1/2007,20830,4245,3293,257,20830,20830,20830,20830,20830
20/1/2007,17185,3005,2589,413,17185,17185,17185,17185,17185
1/10/2007,21114,3101,2663,152,21114,21114,21114,21114,21114
10/1/2007,20359,2905,2288,156,20359,20359,20359,20359,20359
29/12/2007,18177,6017,5534,171,18177,18177,18177,18177,18177
19/12/2007,21026,6172,5512,236,21026,21026,21026,21026,21026
28/12/2007,20531,11018,9878,926,20531,20531,20531,20531,20531
29/11/2007,21176,3506,2685,233,21176,21176,21176,21176,21176
27/12/2007,21081,9587,8662,486,21081,21081,21081,21081,21081
18/12/2007,20670,4780,4321,294,20670,20670,20670,20670,20670
19/11/2007,20783,8189,7274,662,20783,20783,20783,20783,20783
28/11/2007,20739,3149,2477,174,20739,20739,20739,20739,20739
29/10/2007,21097,2840,2568,183,21097,21097,21097,21097,21097
17/12/2007,20721,5870,5485,534,20721,20721,20721,20721,20721
26/12/2007,21027,8780,7810,610,21027,21027,21027,21027,21027
18/11/2007,20083,4165,3718,242,20083,20083,20083,20083,20083
27/11/2007,20878,4470,4025,207,20878,20878,20878,20878,20878
28/10/2007,19807,3464,3197,123,19807,19807,19807,19807,19807
19/10/2007,21208,7502,6376,568,21208,21208,21208,21208,21208
16/12/2007,19841,8571,7762,1781,19841,19841,19841,19841,19841
25/12/2007,17449,3928,3628,633,17449,17449,17449,17449,17449
26/11/2007,21364,8161,7271,486,21364,21364,21364,21364,21364
17/11/2007,17407,1974,2030,97,17407,17407,17407,17407,17407
18/10/2007,21205,6437,5248,371,21205,21205,21205,21205,21205
27/10/2007,17145,2390,2207,92,17145,17145,17145,17145,17145
15/12/2007,17497,7338,6070,722,17497,17497,17497,17497,17497
24/12/2007,17313,4078,4018,489,17313,17313,17313,17313,17313
16/11/2007,21307,4784,4330,242,21307,21307,21307,21307,21307
25/11/2007,20933,5783,4841,136,20933,20933,20933,20933,20933
17/10/2007,20902,5423,4057,273,20902,20902,20902,20902,20902
26/10/2007,21216,5725,4895,272,21216,21216,21216,21216,21216
14/12/2007,21065,7113,6052,359,21065,21065,21065,21065,21065
23/12/2007,20241,10102,9367,1045,20241,20241,20241,20241,20241
15/11/2007,21283,5399,4736,313,21283,21283,21283,21283,21283
24/11/2007,18603,3030,2701,81,18603,18603,18603,18603,18603
16/10/2007,20539,3876,3274,325,20539,20539,20539,20539,20539
25/10/2007,21209,5225,4347,223,21209,21209,21209,21209,21209
13/12/2007,20953,6756,5749,1584,20953,20953,20953,20953,20953
31/12/2007,17643,5406,4791,524,17643,17643,17643,17643,17643
22/12/2007,18864,9036,8200,545,18864,18864,18864,18864,18864
14/11/2007,21037,4478,3764,245,21037,21037,21037,21037,21037
23/11/2007,16912,1507,1361,52,16912,16912,16912,16912,16912
15/10/2007,21138,6128,5261,558,21138,21138,21138,21138,21138
24/10/2007,20903,5933,4633,320,20903,20903,20903,20903,20903
12/12/2007,20619,5270,4171,395,20619,20619,20619,20619,20619
30/12/2007,19174,6914,5906,292,19174,19174,19174,19174,19174
21/12/2007,21297,10452,9419,701,21297,21297,21297,21297,21297
13/11/2007,20684,2856,2437,168,20684,20684,20684,20684,20684
22/11/2007,14859,1972,1728,83,14859,14859,14859,14859,14859
14/10/2007,19880,4206,3716,113,19880,19880,19880,19880,19880
23/10/2007,20526,4793,3755,335,20526,20526,20526,20526,20526
11/12/2007,20128,6591,5451,1742,20128,20128,20128,20128,20128
20/12/2007,21259,8094,7119,438,21259,21259,21259,21259,21259
12/11/2007,21177,3361,3076,146,21177,21177,21177,21177,21177
21/11/2007,21330,5759,4510,107,21330,21330,21330,21330,21330
30/11/2007,21130,5706,4627,408,21130,21130,21130,21130,21130
13/10/2007,17185,1857,1739,86,17185,17185,17185,17185,17185
31/10/2007,20328,2035,1822,196,20328,20328,20328,20328,20328
22/10/2007,21126,6685,5368,224,21126,21126,21126,21126,21126
10/12/2007,20907,7601,6173,1048,20907,20907,20907,20907,20907
11/11/2007,20048,2829,2531,141,20048,20048,20048,20048,20048
20/11/2007,21263,5803,5207,294,21263,21263,21263,21263,21263
12/10/2007,21243,4454,4083,238,21243,21243,21243,21243,21243
30/10/2007,20483,1780,1601,122,20483,20483,20483,20483,20483
21/10/2007,19858,4657,3932,114,19858,19858,19858,19858,19858
10/11/2007,17351,1693,1675,120,17351,17351,17351,17351,17351
11/10/2007,21226,4207,3614,398,21226,21226,21226,21226,21226
20/10/2007,17148,2364,2014,145,17148,17148,17148,17148,17148
10/10/2007,20923,3720,3346,255,20923,20923,20923,20923,20923
9/9/2008,18089,4028,3483,546,3562,3562,3562,3562,3562
8/9/2008,18855,3637,3003,169,3555,3555,3555,3555,3555
9/8/2008,18087,3382,3199,76,3406,3406,3406,3406,3406
7/9/2008,17850,1972,1767,90,1963,1963,1963,1963,1963
8/8/2008,20993,4853,4502,348,4624,4624,4624,4624,4624
9/7/2008,19593,5564,4927,364,5318,5318,5318,5318,5318
6/9/2008,14643,2042,1772,358,1719,1719,1719,1719,1719
7/8/2008,20925,6347,5408,321,6074,6074,6074,6074,6074
8/7/2008,20409,6950,5857,330,6619,6619,6619,6619,6619
9/6/2008,20832,6975,6197,524,6562,6562,6562,6562,6562
5/9/2008,19021,2209,1806,232,2075,2075,2075,2075,2075
6/8/2008,20807,4209,3804,238,4096,4096,4096,4096,4096
7/7/2008,21042,7033,6350,285,6887,6887,6887,6887,6887
8/6/2008,19895,6729,5677,811,5884,5884,5884,5884,5884
9/5/2008,20565,4806,4080,341,4674,4674,4674,4674,4674
4/9/2008,18961,2655,2283,328,2412,2412,2412,2412,2412
5/8/2008,20636,5617,5270,733,4975,4975,4975,4975,4975
6/7/2008,20130,5817,5149,276,5561,5561,5561,5561,5561
7/6/2008,17882,4213,3483,248,4054,4054,4054,4054,4054
8/5/2008,20504,3500,2985,133,3540,3540,3540,3540,3540
9/4/2008,20516,5398,4769,1332,4207,4207,4207,4207,4207
3/9/2008,18729,1780,1538,300,1556,1556,1556,1556,1556
4/8/2008,20928,6019,5805,876,5143,5143,5143,5143,5143
5/7/2008,17603,2580,2334,91,2560,2560,2560,2560,2560
6/6/2008,20877,6441,5664,487,6102,6102,6102,6102,6102
7/5/2008,20301,4950,3785,306,4807,4807,4807,4807,4807
8/4/2008,20135,4188,3370,725,3575,3575,3575,3575,3575
9/3/2008,19545,6229,6115,611,5797,5797,5797,5797,5797
2/9/2008,19293,2235,1902,401,1935,1935,1935,1935,1935
3/8/2008,20026,4486,4140,306,4290,4290,4290,4290,4290
4/7/2008,15994,1435,1414,67,1414,1414,1414,1414,1414
5/6/2008,20791,7056,5832,380,6820,6820,6820,6820,6820
6/5/2008,19922,3147,2494,232,3032,3032,3032,3032,3032
7/4/2008,20642,4178,3592,243,4122,4122,4122,4122,4122
8/3/2008,17273,8103,7177,1456,6664,6664,6664,6664,6664
9/2/2008,16142,2399,2029,194,2294,2294,2294,2294,2294
1/9/2008,18977,2061,1996,507,1634,1634,1634,1634,1634
2/8/2008,18104,5143,4784,512,4676,4676,4676,4676,4676
3/7/2008,20891,3413,3220,181,3384,3384,3384,3384,3384
4/6/2008,20474,7693,6137,532,7299,7299,7299,7299,7299
5/5/2008,20434,3651,2889,147,3653,3653,3653,3653,3653
6/4/2008,19543,5499,4843,126,5549,5549,5549,5549,5549
7/3/2008,20699,9254,7734,1056,8369,8369,8369,8369,8369
8/2/2008,20308,5469,4741,348,5305,5305,5305,5305,5305
9/1/2008,19820,3199,2860,377,2920,2920,2920,2920,2920
1/8/2008,21009,5228,4975,270,5097,5097,5097,5097,5097
2/7/2008,20937,4381,3888,309,4118,4118,4118,4118,4118
3/6/2008,20134,5429,4098,376,5178,5178,5178,5178,5178
4/5/2008,19362,2727,2548,111,2739,2739,2739,2739,2739
5/4/2008,17183,3996,3548,197,3893,3893,3893,3893,3893
6/3/2008,20679,4831,4204,925,4048,4048,4048,4048,4048
7/2/2008,20254,5080,4412,390,4873,4873,4873,4873,4873
8/1/2008,19604,4831,4104,463,4506,4506,4506,4506,4506
1/7/2008,20742,3014,2721,123,3048,3048,3048,3048,3048
2/6/2008,20593,2582,2172,109,2594,2594,2594,2594,2594
3/5/2008,16893,2919,2574,179,2853,2853,2853,2853,2853
4/4/2008,20734,9333,8055,686,8785,8785,8785,8785,8785
5/3/2008,20561,4935,4441,497,4608,4608,4608,4608,4608
6/2/2008,19760,7713,6657,2099,5659,5659,5659,5659,5659
7/1/2008,20347,4891,4420,579,4406,4406,4406,4406,4406
1/6/2008,19523,3858,3217,111,3898,3898,3898,3898,3898
2/5/2008,20579,8222,7032,693,7649,7649,7649,7649,7649
3/4/2008,20684,5573,4250,216,5537,5537,5537,5537,5537
4/3/2008,20275,6492,5310,910,5654,5654,5654,5654,5654
5/2/2008,19490,6768,5720,1062,5783,5783,5783,5783,5783
6/1/2008,19897,6669,6248,683,6140,6140,6140,6140,6140
1/5/2008,20522,3699,2850,150,3724,3724,3724,3724,3724
2/4/2008,20520,3642,2978,174,3672,3672,3672,3672,3672
3/3/2008,20630,6029,5189,705,5466,5466,5466,5466,5466
4/2/2008,20163,8441,7322,1695,6781,6781,6781,6781,6781
5/1/2008,18069,5930,5370,456,5563,5563,5563,5563,5563
29/9/2008,18817,2284,2011,96,2275,2275,2275,2275,2275
1/4/2008,20255,6448,5568,434,6189,6189,6189,6189,6189
2/3/2008,19379,4539,3878,238,4426,4426,4426,4426,4426
3/2/2008,18857,5448,4602,710,4815,4815,4815,4815,4815
4/1/2008,20929,5832,5446,769,5199,5199,5199,5199,5199
28/9/2008,17764,2639,2291,67,2640,2640,2640,2640,2640
19/9/2008,18944,2217,1960,71,2236,2236,2236,2236,2236
29/8/2008,20362,3724,3508,126,3716,3716,3716,3716,3716
1/3/2008,16973,3000,2794,189,2973,2973,2973,2973,2973
2/2/2008,16176,3176,2830,263,3015,3015,3015,3015,3015
3/1/2008,20937,6735,6620,475,6500,6500,6500,6500,6500
18/9/2008,18877,2191,1914,221,2080,2080,2080,2080,2080
27/9/2008,14548,1737,1431,66,1723,1723,1723,1723,1723
19/8/2008,19922,2997,2636,552,2569,2569,2569,2569,2569
28/8/2008,20309,3083,2629,111,3083,3083,3083,3083,3083
29/7/2008,20740,3924,3301,230,3769,3769,3769,3769,3769
1/2/2008,20334,9033,8027,1304,7869,7869,7869,7869,7869
2/1/2008,20954,8789,8359,511,8535,8535,8535,8535,8535
26/9/2008,18939,3969,3581,330,3743,3743,3743,3743,3743
17/9/2008,18442,1876,1660,262,1701,1701,1701,1701,1701
27/8/2008,19984,2661,2237,150,2614,2614,2614,2614,2614
18/8/2008,20838,3512,3215,171,3476,3476,3476,3476,3476
19/7/2008,18213,3706,3481,157,3665,3665,3665,3665,3665
28/7/2008,21002,4453,4347,355,4245,4245,4245,4245,4245
29/6/2008,20072,6787,6127,536,6236,6236,6236,6236,6236
1/1/2008,19187,7154,6449,554,6805,6805,6805,6805,6805
16/9/2008,18060,1987,1770,267,1820,1820,1820,1820,1820
25/9/2008,18856,3122,2557,99,3129,3129,3129,3129,3129
17/8/2008,19809,3173,3117,124,3217,3217,3217,3217,3217
26/8/2008,19732,4265,3636,312,4021,4021,4021,4021,4021
18/7/2008,21128,4483,4089,209,4393,4393,4393,4393,4393
27/7/2008,20105,6157,5729,883,5316,5316,5316,5316,5316
19/6/2008,20947,6400,5496,374,6150,6150,6150,6150,6150
28/6/2008,18156,5102,4340,288,4835,4835,4835,4835,4835
29/5/2008,20522,2850,2343,118,2874,2874,2874,2874,2874
15/9/2008,18832,3421,3297,681,2859,2859,2859,2859,2859
24/9/2008,18429,2192,1663,74,2215,2215,2215,2215,2215
16/8/2008,17862,4037,3918,155,3992,3992,3992,3992,3992
25/8/2008,20311,4096,3530,285,3858,3858,3858,3858,3858
17/7/2008,21055,4003,3445,159,3996,3996,3996,3996,3996
26/7/2008,18187,3246,3123,136,3209,3209,3209,3209,3209
18/6/2008,20823,4359,3636,240,4223,4223,4223,4223,4223
27/6/2008,21031,7075,6281,367,6858,6858,6858,6858,6858
19/5/2008,20417,3454,3256,123,3498,3498,3498,3498,3498
28/5/2008,20355,3319,2651,176,3296,3296,3296,3296,3296
29/4/2008,20144,2766,2432,168,2708,2708,2708,2708,2708
14/9/2008,17818,5038,4723,1597,3492,3492,3492,3492,3492
23/9/2008,18056,1569,1204,77,1562,1562,1562,1562,1562
15/8/2008,20990,7157,6431,729,6465,6465,6465,6465,6465
24/8/2008,19229,2929,2646,108,2929,2929,2929,2929,2929
16/7/2008,20956,3169,2932,191,3124,3124,3124,3124,3124
25/7/2008,21102,4653,4503,283,4539,4539,4539,4539,4539
17/6/2008,20689,5188,4545,357,4944,4944,4944,4944,4944
26/6/2008,20963,7375,6236,383,7036,7036,7036,7036,7036
18/5/2008,19378,3271,2978,90,3307,3307,3307,3307,3307
27/5/2008,20294,5270,4468,675,4639,4639,4639,4639,4639
28/4/2008,20608,5907,4993,518,5577,5577,5577,5577,5577
19/4/2008,17046,2410,2216,130,2367,2367,2367,2367,2367
29/3/2008,17298,3340,3053,111,3375,3375,3375,3375,3375
13/9/2008,14583,3603,3337,1340,2319,2319,2319,2319,2319
22/9/2008,18819,2306,1873,91,2339,2339,2339,2339,2339
14/8/2008,20921,4897,4148,441,4492,4492,4492,4492,4492
23/8/2008,16628,2292,2225,150,2190,2190,2190,2190,2190
15/7/2008,20783,3590,3346,194,3489,3489,3489,3489,3489
24/7/2008,21015,6811,6426,663,6270,6270,6270,6270,6270
16/6/2008,20898,6901,6181,707,6324,6324,6324,6324,6324
25/6/2008,20854,5148,4488,216,4988,4988,4988,4988,4988
17/5/2008,16945,1779,1711,61,1807,1807,1807,1807,1807
26/5/2008,19357,2575,2211,72,2619,2619,2619,2619,2619
27/4/2008,19549,3295,2748,124,3316,3316,3316,3316,3316
18/4/2008,20757,3602,3203,171,3592,3592,3592,3592,3592
28/3/2008,20756,5847,5229,200,5826,5826,5826,5826,5826
19/3/2008,20590,8328,7549,653,7856,7856,7856,7856,7856
29/2/2008,20507,5603,4937,367,5420,5420,5420,5420,5420
9/12/2008,17600,4581,3078,502,4120,4120,4120,4120,4120
12/9/2008,18977,5571,4989,1161,4549,4549,4549,4549,4549
21/9/2008,17773,2535,2345,113,2490,2490,2490,2490,2490
30/9/2008,18035,1708,1493,105,1673,1673,1673,1673,1673
13/8/2008,20782,3153,2766,133,3159,3159,3159,3159,3159
22/8/2008,20524,3752,3378,247,3603,3603,3603,3603,3603
31/8/2008,14879,1084,1082,89,1041,1041,1041,1041,1041
14/7/2008,21033,5181,4939,306,5043,5043,5043,5043,5043
23/7/2008,20925,6816,5909,1248,5586,5586,5586,5586,5586
15/6/2008,20012,6212,5784,427,5902,5902,5902,5902,5902
24/6/2008,20732,4451,4144,243,4354,4354,4354,4354,4354
16/5/2008,20542,5445,4686,173,5467,5467,5467,5467,5467
25/5/2008,16458,1314,1199,48,1330,1330,1330,1330,1330
17/4/2008,20713,2849,2396,134,2770,2770,2770,2770,2770
26/4/2008,17009,3080,2769,259,2929,2929,2929,2929,2929
27/3/2008,20721,5485,4864,697,4968,4968,4968,4968,4968
18/3/2008,20299,7497,6575,1884,5591,5591,5591,5591,5591
19/2/2008,20379,4690,4185,246,4626,4626,4626,4626,4626
28/2/2008,20461,3216,2835,257,3068,3068,3068,3068,3068
29/1/2008,19498,5216,4208,889,4416,4416,4416,4416,4416
8/12/2008,18301,2966,2188,276,2772,2772,2772,2772,2772
9/11/2008,17426,2641,2486,89,2637,2637,2637,2637,2637
11/9/2008,18895,2839,2225,80,2886,2886,2886,2886,2886
20/9/2008,14569,1127,1125,88,1084,1084,1084,1084,1084
12/8/2008,20605,3768,3434,165,3746,3746,3746,3746,3746
30/8/2008,15474,1635,1631,53,1644,1644,1644,1644,1644
21/8/2008,20470,4270,3712,256,4115,4115,4115,4115,4115
13/7/2008,20130,7017,6363,860,6175,6175,6175,6175,6175
31/7/2008,21016,6262,5708,423,5917,5917,5917,5917,5917
22/7/2008,20755,5136,4330,357,4814,4814,4814,4814,4814
14/6/2008,18130,4599,3903,334,4286,4286,4286,4286,4286
23/6/2008,20927,6619,6001,398,6418,6418,6418,6418,6418
15/5/2008,20479,4383,3537,133,4443,4443,4443,4443,4443
24/5/2008,16717,2430,2161,47,2467,2467,2467,2467,2467
16/4/2008,20508,2816,2283,155,2782,2782,2782,2782,2782
25/4/2008,20725,5453,4521,644,4862,4862,4862,4862,4862
17/3/2008,20651,5269,4301,270,5208,5208,5208,5208,5208
26/3/2008,20584,3544,3295,552,3148,3148,3148,3148,3148
27/2/2008,20335,3967,3416,233,3911,3911,3911,3911,3911
18/2/2008,20498,7150,6511,460,6870,6870,6870,6870,6870
19/1/2008,16255,4321,3797,882,3565,3565,3565,3565,3565
28/1/2008,20149,5154,4442,654,4652,4652,4652,4652,4652
7/12/2008,17116,3369,2761,132,3332,3332,3332,3332,3332
8/11/2008,14881,1631,1524,89,1613,1613,1613,1613,1613
9/10/2008,18849,2731,2377,101,2751,2751,2751,2751,2751
10/9/2008,18457,1915,1478,96,1923,1923,1923,1923,1923
11/8/2008,20906,5724,5397,797,5012,5012,5012,5012,5012
20/8/2008,20200,4518,3673,228,4406,4406,4406,4406,4406
12/7/2008,18216,4509,4174,186,4455,4455,4455,4455,4455
30/7/2008,20904,4407,3809,201,4316,4316,4316,4316,4316
21/7/2008,21018,4626,4396,343,4422,4422,4422,4422,4422
13/6/2008,20997,7229,6154,468,6915,6915,6915,6915,6915
22/6/2008,20064,6768,5888,475,6381,6381,6381,6381,6381
14/5/2008,20275,4515,3907,256,4386,4386,4386,4386,4386
23/5/2008,20611,5428,4340,81,5556,5556,5556,5556,5556
15/4/2008,20111,2530,2111,157,2493,2493,2493,2493,2493
24/4/2008,20694,3457,2873,155,3462,3462,3462,3462,3462
16/3/2008,19570,5468,4799,169,5475,5475,5475,5475,5475
25/3/2008,20302,4703,4303,312,4558,4558,4558,4558,4558
17/2/2008,18867,6269,5684,919,5432,5432,5432,5432,5432
26/2/2008,20351,8078,6568,834,7365,7365,7365,7365,7365
18/1/2008,20348,5728,4806,230,5711,5711,5711,5711,5711
27/1/2008,18922,6621,5728,638,6074,6074,6074,6074,6074
6/12/2008,14440,2155,1514,68,2172,2172,2172,2172,2172
7/11/2008,18692,3706,3361,131,3704,3704,3704,3704,3704
8/10/2008,18420,2986,2439,124,2933,2933,2933,2933,2933
10/8/2008,20027,5468,5016,773,4752,4752,4752,4752,4752
11/7/2008,21125,4689,4299,344,4507,4507,4507,4507,4507
20/7/2008,20124,4999,4630,334,4755,4755,4755,4755,4755
12/6/2008,20916,5406,4527,195,5406,5406,5406,5406,5406
30/6/2008,20918,4239,3987,223,4175,4175,4175,4175,4175
21/6/2008,18154,4231,3665,99,4212,4212,4212,4212,4212
13/5/2008,19746,3384,2514,151,3392,3392,3392,3392,3392
31/5/2008,17031,3924,3324,159,3836,3836,3836,3836,3836
22/5/2008,20545,6306,5089,112,6403,6403,6403,6403,6403
14/4/2008,20600,3008,2574,140,3022,3022,3022,3022,3022
23/4/2008,20552,3344,2623,170,3292,3292,3292,3292,3292
15/3/2008,17301,5922,5054,170,5823,5823,5823,5823,5823
24/3/2008,20655,3440,3102,145,3451,3451,3451,3451,3451
16/2/2008,17052,3949,3405,376,3605,3605,3605,3605,3605
25/2/2008,20704,5131,4466,593,4664,4664,4664,4664,4664
17/1/2008,20277,7393,6205,873,6699,6699,6699,6699,6699
26/1/2008,16282,3728,2814,420,3424,3424,3424,3424,3424
5/12/2008,18405,2731,2219,161,2713,2713,2713,2713,2713
6/11/2008,18672,3603,3151,340,3365,3365,3365,3365,3365
7/10/2008,18047,2167,1753,97,2150,2150,2150,2150,2150
10/7/2008,21058,5640,4967,510,5136,5136,5136,5136,5136
11/6/2008,20751,5606,4436,275,5496,5496,5496,5496,5496
20/6/2008,21025,5048,4288,159,5019,5019,5019,5019,5019
12/5/2008,20418,5035,4364,365,4837,4837,4837,4837,4837
30/5/2008,20581,4649,3929,340,4421,4421,4421,4421,4421
21/5/2008,20333,3396,2934,158,3390,3390,3390,3390,3390
13/4/2008,19566,3708,3201,118,3780,3780,3780,3780,3780
22/4/2008,20140,2462,2062,145,2439,2439,2439,2439,2439
14/3/2008,20746,5489,4598,110,5553,5553,5553,5553,5553
23/3/2008,19445,3109,2822,116,3131,3131,3131,3131,3131
24/2/2008,19480,5098,4512,268,5017,5017,5017,5017,5017
15/2/2008,20800,5797,4995,220,5781,5781,5781,5781,5781
25/1/2008,20314,5865,4836,526,5557,5557,5557,5557,5557
16/1/2008,19768,2800,2311,533,2322,2322,2322,2322,2322
4/12/2008,18350,3727,2791,173,3655,3655,3655,3655,3655
5/11/2008,18278,2109,1555,112,2087,2087,2087,2087,2087
6/10/2008,18747,1925,1586,88,1924,1924,1924,1924,1924
10/6/2008,20605,6163,5221,589,5711,5711,5711,5711,5711
11/5/2008,19378,4695,3852,302,4605,4605,4605,4605,4605
20/5/2008,19922,4443,3696,206,4379,4379,4379,4379,4379
12/4/2008,17066,3941,3385,298,3776,3776,3776,3776,3776
21/4/2008,20613,3147,2728,120,3144,3144,3144,3144,3144
30/4/2008,20490,2492,2060,164,2456,2456,2456,2456,2456
13/3/2008,20710,3555,3139,125,3578,3578,3578,3578,3578
31/3/2008,20639,9478,8054,979,8627,8627,8627,8627,8627
22/3/2008,17308,3768,3569,166,3733,3733,3733,3733,3733
14/2/2008,20699,5810,5056,345,5665,5665,5665,5665,5665
23/2/2008,17092,4675,4237,394,4417,4417,4417,4417,4417
15/1/2008,19504,2828,2443,299,2617,2617,2617,2617,2617
24/1/2008,20258,4919,3896,322,4800,4800,4800,4800,4800
3/12/2008,18019,3246,2519,263,3114,3114,3114,3114,3114
4/11/2008,17952,1795,1543,182,1687,1687,1687,1687,1687
5/10/2008,17685,2459,2216,58,2477,2477,2477,2477,2477
10/5/2008,16907,2482,1993,91,2503,2503,2503,2503,2503
11/4/2008,20748,7367,6238,922,6576,6576,6576,6576,6576
20/4/2008,19567,4122,3505,126,4128,4128,4128,4128,4128
12/3/2008,20572,3598,3443,291,3425,3425,3425,3425,3425
30/3/2008,19555,7008,5898,302,6903,6903,6903,6903,6903
