fecha,vuelos_totales,atrasos_totales_arribo,tiempo_atrasado_porcentaje_arribo,atrasos_totales_salida,tiempo_atrasado_porcentaje_salida,vuelos_cancelados,vuelos_cancelados_porcentaje,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
16/3/2002,12921,2405,0.186131,2101,0.162604,83,0.00642365,0,0,0,0,0
26/2/2002,14709,2750,0.18696,1976,0.13434,343,0.0233191,0,0,0,0,0
17/2/2002,13937,1283,0.0920571,1201,0.0861735,73,0.00523786,0,0,0,0,0
27/1/2002,13640,1587,0.116349,1331,0.0975806,112,0.00821114,0,0,0,0,0
18/1/2002,14482,3405,0.235119,2591,0.178912,82,0.0056622,0,0,0,0,0
6/12/2002,14454,3198,0.221254,2809,0.194341,316,0.0218625,0,0,0,0,0
7/11/2002,14580,2003,0.13738,1586,0.108779,133,0.00912209,0,0,0,0,0
8/10/2002,14741,1729,0.117292,1165,0.0790313,161,0.0109219,0,0,0,0,0
10/8/2002,13827,2496,0.180516,2500,0.180806,173,0.0125118,0,0,0,0,0
11/7/2002,15501,2975,0.191923,2316,0.14941,180,0.0116122,0,0,0,0,0
20/7/2002,13857,2040,0.147218,2127,0.153496,102,0.0073609,0,0,0,0,0
12/6/2002,15380,2295,0.14922,1839,0.119571,215,0.0139792,0,0,0,0,0
30/6/2002,14836,2507,0.168981,2185,0.147277,59,0.00397681,0,0,0,0,0
21/6/2002,15479,4258,0.275082,3540,0.228697,324,0.0209316,0,0,0,0,0
31/5/2002,15026,2911,0.193731,2193,0.145947,241,0.0160389,0,0,0,0,0
22/5/2002,14985,1228,0.0819486,1067,0.0712045,92,0.00613947,0,0,0,0,0
13/5/2002,15004,3828,0.255132,3037,0.202413,379,0.0252599,0,0,0,0,0
23/4/2002,14982,933,0.0622747,726,0.0484581,78,0.00520625,0,0,0,0,0
14/4/2002,14181,2405,0.169593,1980,0.139623,70,0.00493618,0,0,0,0,0
24/3/2002,14121,2491,0.176404,2279,0.161391,53,0.00375328,0,0,0,0,0
15/3/2002,14961,2933,0.196043,2543,0.169975,156,0.0104271,0,0,0,0,0
25/2/2002,14773,2062,0.139579,1778,0.120355,108,0.00731063,0,0,0,0,0
16/2/2002,12780,1444,0.112989,1270,0.099374,64,0.00500782,0,0,0,0,0
26/1/2002,12567,805,0.0640567,732,0.0582478,62,0.00493356,0,0,0,0,0
17/1/2002,14461,2715,0.187746,1955,0.135191,126,0.00871309,0,0,0,0,0
5/12/2002,14442,5337,0.369547,4689,0.324678,1629,0.112796,0,0,0,0,0
6/11/2002,14511,1926,0.132727,1565,0.107849,210,0.0144718,0,0,0,0,0
7/10/2002,14779,1657,0.112119,1326,0.0897219,198,0.0133974,0,0,0,0,0
10/7/2002,15459,4595,0.297238,3491,0.225823,289,0.0186946,0,0,0,0,0
11/6/2002,15368,3148,0.204841,2568,0.1671,548,0.0356585,0,0,0,0,0
20/6/2002,15461,2636,0.170493,2269,0.146756,130,0.00840825,0,0,0,0,0
30/5/2002,15018,2665,0.177454,1895,0.126182,150,0.00998801,0,0,0,0,0
21/5/2002,14960,1168,0.0780749,930,0.0621658,94,0.00628342,0,0,0,0,0
12/5/2002,14132,4049,0.286513,2966,0.209878,200,0.0141523,0,0,0,0,0
22/4/2002,15020,1486,0.0989348,1073,0.0714381,91,0.00605859,0,0,0,0,0
13/4/2002,13011,1924,0.147875,1599,0.122896,143,0.0109907,0,0,0,0,0
14/3/2002,14933,2529,0.169356,2140,0.143307,329,0.0220317,0,0,0,0,0
23/3/2002,12938,1936,0.149637,1922,0.148555,48,0.00371,0,0,0,0,0
24/2/2002,13916,1543,0.11088,1422,0.102185,45,0.00323369,0,0,0,0,0
15/2/2002,14804,2023,0.136652,1822,0.123075,91,0.00614699,0,0,0,0,0
25/1/2002,14482,1291,0.0891451,1128,0.0778898,93,0.00642176,0,0,0,0,0
16/1/2002,14411,2913,0.202137,2096,0.145444,283,0.0196378,0,0,0,0,0
4/12/2002,14319,3560,0.248621,2710,0.189259,487,0.0340108,0,0,0,0,0
5/11/2002,14432,2897,0.200734,2244,0.155488,285,0.0197478,0,0,0,0,0
6/10/2002,14064,2056,0.146189,1653,0.117534,93,0.00661263,0,0,0,0,0
10/6/2002,15423,2887,0.187188,2291,0.148544,409,0.0265188,0,0,0,0,0
20/5/2002,15017,1772,0.118,1534,0.102151,75,0.00499434,0,0,0,0,0
11/5/2002,12929,1495,0.115632,1036,0.0801299,92,0.00711579,0,0,0,0,0
30/4/2002,14976,2285,0.152577,1351,0.090211,96,0.00641026,0,0,0,0,0
21/4/2002,14188,2884,0.20327,2141,0.150902,93,0.00655484,0,0,0,0,0
12/4/2002,15032,3411,0.226916,2630,0.17496,107,0.00711815,0,0,0,0,0
31/3/2002,13986,2354,0.168311,2012,0.143858,172,0.012298,0,0,0,0,0
22/3/2002,14965,3345,0.223522,3073,0.205346,94,0.00628132,0,0,0,0,0
13/3/2002,14897,2878,0.193193,2266,0.152111,169,0.0113446,0,0,0,0,0
23/2/2002,12787,1499,0.117228,1206,0.0943145,52,0.00406663,0,0,0,0,0
14/2/2002,14742,1454,0.0986298,1243,0.0843169,64,0.00434134,0,0,0,0,0
24/1/2002,14460,3792,0.262241,2727,0.188589,307,0.021231,0,0,0,0,0
15/1/2002,14383,1637,0.113815,987,0.0686227,117,0.0081346,0,0,0,0,0
3/12/2002,14214,4561,0.320881,3915,0.275433,223,0.0156888,0,0,0,0,0
4/11/2002,14586,1831,0.125531,1306,0.0895379,119,0.00815851,0,0,0,0,0
5/10/2002,12824,1009,0.0786806,969,0.0755614,98,0.00764192,0,0,0,0,0
10/5/2002,15016,2657,0.176945,2021,0.13459,101,0.00672616,0,0,0,0,0
11/4/2002,15026,2011,0.133835,1598,0.106349,119,0.00791961,0,0,0,0,0
20/4/2002,13000,1496,0.115077,1230,0.0946154,105,0.00807692,0,0,0,0,0
21/3/2002,14942,3120,0.208807,2389,0.159885,90,0.00602329,0,0,0,0,0
12/3/2002,14873,2419,0.162644,1896,0.127479,273,0.0183554,0,0,0,0,0
30/3/2002,12791,2651,0.207255,2092,0.163552,90,0.0070362,0,0,0,0,0
22/2/2002,14805,2158,0.145762,1595,0.107734,70,0.00472813,0,0,0,0,0
13/2/2002,14629,1274,0.0870873,1039,0.0710233,95,0.00649395,0,0,0,0,0
23/1/2002,14409,3056,0.21209,1857,0.128878,171,0.0118676,0,0,0,0,0
14/1/2002,14455,1545,0.106883,1030,0.0712556,116,0.0080249,0,0,0,0,0
2/12/2002,14540,4395,0.30227,4057,0.279023,382,0.0262724,0,0,0,0,0
3/11/2002,13733,2304,0.167771,1775,0.129251,83,0.00604384,0,0,0,0,0
4/10/2002,14841,3784,0.254969,2918,0.196617,274,0.0184624,0,0,0,0,0
10/4/2002,14990,1432,0.0955304,1029,0.0686458,76,0.00507005,0,0,0,0,0
20/3/2002,14898,3741,0.251108,2858,0.191838,249,0.0167137,0,0,0,0,0
11/3/2002,14923,1596,0.106949,1313,0.087985,108,0.00723715,0,0,0,0,0
21/2/2002,14784,2938,0.198728,2164,0.146374,122,0.00825216,0,0,0,0,0
12/2/2002,14529,1202,0.0827311,883,0.060775,122,0.008397,0,0,0,0,0
31/1/2002,14507,5506,0.379541,4610,0.317778,1141,0.0786517,0,0,0,0,0
22/1/2002,14386,1654,0.114973,1132,0.0786876,133,0.0092451,0,0,0,0,0
13/1/2002,13644,1726,0.126502,1422,0.104222,138,0.0101143,0,0,0,0,0
1/12/2002,13934,2170,0.155734,2003,0.143749,39,0.00279891,0,0,0,0,0
2/11/2002,12535,1166,0.0930195,900,0.071799,112,0.00893498,0,0,0,0,0
3/10/2002,14827,1872,0.126256,1362,0.0918594,369,0.024887,0,0,0,0,0
10/3/2002,14106,3315,0.235006,2971,0.21062,161,0.0114136,0,0,0,0,0
20/2/2002,14742,2671,0.181183,1902,0.129019,135,0.00915751,0,0,0,0,0
11/2/2002,14616,1643,0.112411,1277,0.08737,151,0.0103311,0,0,0,0,0
30/1/2002,14399,3923,0.272449,2923,0.203,587,0.0407667,0,0,0,0,0
21/1/2002,14459,2519,0.174217,1977,0.136731,99,0.00684695,0,0,0,0,0
12/1/2002,12530,935,0.0746209,777,0.0620112,51,0.00407023,0,0,0,0,0
1/11/2002,14568,2089,0.143396,1511,0.10372,143,0.00981604,0,0,0,0,0
2/10/2002,14804,1780,0.120238,1275,0.0861254,139,0.00938935,0,0,0,0,0
10/2/2002,13794,2799,0.202914,1864,0.135131,75,0.00543715,0,0,0,0,0
20/1/2002,13642,1728,0.126668,1444,0.10585,168,0.0123149,0,0,0,0,0
11/1/2002,14486,1381,0.0953334,1139,0.0786276,96,0.00662709,0,0,0,0,0
1/10/2002,14765,1158,0.0784287,865,0.0585845,131,0.00887233,0,0,0,0,0
10/1/2002,14465,1430,0.0988593,1159,0.0801244,69,0.00477013,0,0,0,0,0
29/12/2002,13619,1800,0.132168,1870,0.137308,44,0.00323078,0,0,0,0,0
19/12/2002,14601,4122,0.282309,3463,0.237176,107,0.00732827,0,0,0,0,0
28/12/2002,12371,1999,0.161588,1942,0.15698,38,0.0030717,0,0,0,0,0
29/11/2002,10783,687,0.0637114,644,0.0597236,27,0.00250394,0,0,0,0,0
27/12/2002,14497,2582,0.178106,2522,0.173967,107,0.00738084,0,0,0,0,0
18/12/2002,14401,3847,0.267134,3290,0.228456,240,0.0166655,0,0,0,0,0
19/11/2002,14432,977,0.0676968,765,0.0530072,84,0.0058204,0,0,0,0,0
28/11/2002,10249,611,0.0596156,482,0.047029,13,0.00126842,0,0,0,0,0
29/10/2002,14710,2460,0.167233,1525,0.103671,246,0.0167233,0,0,0,0,0
26/12/2002,14327,4041,0.282055,4036,0.281706,365,0.0254764,0,0,0,0,0
17/12/2002,14216,2083,0.146525,1499,0.105445,112,0.00787845,0,0,0,0,0
27/11/2002,14625,2569,0.175658,1951,0.133402,107,0.00731624,0,0,0,0,0
18/11/2002,14590,1478,0.101302,1151,0.0788897,137,0.00938999,0,0,0,0,0
19/10/2002,12778,1372,0.107372,1141,0.0892941,112,0.00876506,0,0,0,0,0
28/10/2002,14747,3037,0.20594,1984,0.134536,175,0.0118668,0,0,0,0,0
16/12/2002,14425,2094,0.145165,1558,0.108007,176,0.012201,0,0,0,0,0
25/12/2002,11867,3102,0.261397,2522,0.212522,623,0.0524985,0,0,0,0,0
26/11/2002,14601,3589,0.245805,2828,0.193685,164,0.0112321,0,0,0,0,0
17/11/2002,13739,2451,0.178397,1942,0.141349,110,0.00800641,0,0,0,0,0
27/10/2002,13892,2323,0.167219,1881,0.135402,105,0.00755831,0,0,0,0,0
18/10/2002,14769,3384,0.229129,2789,0.188841,165,0.011172,0,0,0,0,0
15/12/2002,13528,1236,0.0913661,1058,0.0782082,58,0.0042874,0,0,0,0,0
24/12/2002,11817,2161,0.182872,1613,0.136498,163,0.0137937,0,0,0,0,0
25/11/2002,14587,1144,0.078426,923,0.0632755,95,0.00651265,0,0,0,0,0
16/11/2002,12527,1920,0.153269,1248,0.0996248,130,0.0103776,0,0,0,0,0
26/10/2002,12736,1875,0.14722,1351,0.106077,166,0.0130339,0,0,0,0,0
17/10/2002,14775,1885,0.12758,1554,0.105178,136,0.00920474,0,0,0,0,0
23/12/2002,14354,3888,0.270865,3084,0.214853,129,0.00898704,0,0,0,0,0
14/12/2002,12206,1684,0.137965,1404,0.115025,106,0.00868425,0,0,0,0,0
24/11/2002,13736,1360,0.0990099,1169,0.0851048,76,0.00553291,0,0,0,0,0
15/11/2002,14601,1761,0.120608,1343,0.09198,109,0.00746524,0,0,0,0,0
25/10/2002,14767,3232,0.218866,2371,0.160561,119,0.00805851,0,0,0,0,0
16/10/2002,14732,2416,0.163997,1914,0.129921,271,0.0183953,0,0,0,0,0
13/12/2002,14434,3408,0.236109,2601,0.1802,186,0.0128862,0,0,0,0,0
22/12/2002,13711,1887,0.137627,1849,0.134855,47,0.0034279,0,0,0,0,0
31/12/2002,12414,1767,0.142339,1617,0.130256,117,0.00942484,0,0,0,0,0
23/11/2002,12523,1122,0.0895951,1045,0.0834465,75,0.00598898,0,0,0,0,0
14/11/2002,14586,1302,0.0892637,1092,0.0748663,137,0.00939257,0,0,0,0,0
24/10/2002,14769,3345,0.226488,2384,0.161419,149,0.0100887,0,0,0,0,0
15/10/2002,14730,2350,0.159538,1932,0.131161,138,0.00936864,0,0,0,0,0
12/12/2002,14420,2542,0.176283,1851,0.128363,160,0.0110957,0,0,0,0,0
30/12/2002,14277,4646,0.325419,4054,0.283953,401,0.0280871,0,0,0,0,0
21/12/2002,12487,2149,0.172099,2111,0.169056,23,0.00184192,0,0,0,0,0
22/11/2002,14607,2449,0.167659,1853,0.126857,113,0.00773602,0,0,0,0,0
13/11/2002,14517,1187,0.0817662,885,0.060963,112,0.00771509,0,0,0,0,0
23/10/2002,14733,2610,0.177153,1918,0.130184,132,0.00895948,0,0,0,0,0
14/10/2002,14785,1534,0.103754,1326,0.0896855,58,0.00392289,0,0,0,0,0
11/12/2002,14303,3119,0.218066,2440,0.170594,377,0.0263581,0,0,0,0,0
20/12/2002,14673,5230,0.356437,4523,0.308253,108,0.00736046,0,0,0,0,0
21/11/2002,14582,2599,0.178233,1777,0.121863,183,0.0125497,0,0,0,0,0
12/11/2002,14439,2034,0.140868,1468,0.101669,163,0.0112889,0,0,0,0,0
30/11/2002,12366,2047,0.165535,1800,0.14556,34,0.00274947,0,0,0,0,0
22/10/2002,14730,1965,0.133401,1441,0.0978276,147,0.00997963,0,0,0,0,0
13/10/2002,14059,1774,0.126183,1547,0.110036,55,0.00391208,0,0,0,0,0
31/10/2002,14617,1535,0.105015,961,0.0657454,147,0.0100568,0,0,0,0,0
10/12/2002,14200,1975,0.139085,1640,0.115493,245,0.0172535,0,0,0,0,0
20/11/2002,14510,1375,0.0947622,1051,0.0724328,116,0.00799449,0,0,0,0,0
11/11/2002,14596,2969,0.203412,2400,0.164429,209,0.014319,0,0,0,0,0
21/10/2002,14770,2297,0.155518,1901,0.128707,185,0.0125254,0,0,0,0,0
12/10/2002,12793,1057,0.0826233,1005,0.0785586,75,0.00586258,0,0,0,0,0
30/10/2002,14705,1876,0.127576,1195,0.0812649,156,0.0106086,0,0,0,0,0
10/11/2002,13752,3601,0.261853,2509,0.182446,201,0.0146161,0,0,0,0,0
20/10/2002,14051,1680,0.119564,1443,0.102697,47,0.00334496,0,0,0,0,0
11/10/2002,14780,3776,0.25548,3262,0.220704,89,0.00602165,0,0,0,0,0
10/10/2002,14775,2401,0.162504,2064,0.139695,67,0.00453469,0,0,0,0,0
9/9/2003,17834,1745,0.0978468,1262,0.0707637,136,0.00762588,17834,17834,17834,17834,17834
8/9/2003,18290,1652,0.0903226,1203,0.0657736,191,0.0104429,18290,18290,18290,18290,18290
9/8/2003,16187,3464,0.213999,2808,0.173473,71,0.00438624,16187,16187,16187,16187,16187
7/9/2003,17155,1666,0.0971145,1283,0.0747887,66,0.00384727,17155,17155,17155,17155,17155
8/8/2003,18695,3749,0.200535,2817,0.150682,117,0.00625836,18695,18695,18695,18695,18695
9/7/2003,18508,5226,0.282364,4148,0.224119,532,0.0287443,18508,18508,18508,18508,18508
6/9/2003,15418,882,0.0572059,749,0.0485796,64,0.00415099,15418,15418,15418,15418,15418
7/8/2003,18682,3135,0.167809,2314,0.123863,133,0.00711915,18682,18682,18682,18682,18682
8/7/2003,18486,5437,0.294114,4509,0.243914,763,0.0412745,18486,18486,18486,18486,18486
9/6/2003,18249,2159,0.118308,1811,0.0992383,100,0.00547975,18249,18249,18249,18249,18249
5/9/2003,18410,1980,0.10755,1551,0.0842477,201,0.010918,18410,18410,18410,18410,18410
6/8/2003,18624,3679,0.197541,2806,0.150666,215,0.0115442,18624,18624,18624,18624,18624
7/7/2003,18664,6111,0.327422,5222,0.27979,537,0.028772,18664,18664,18664,18664,18664
8/6/2003,17190,3812,0.221757,3077,0.178999,119,0.00692263,17190,17190,17190,17190,17190
9/5/2003,18011,3416,0.189662,2463,0.13675,150,0.00832824,0,0,0,0,0
4/9/2003,18366,4342,0.236415,3076,0.167483,371,0.0202004,18366,18366,18366,18366,18366
5/8/2003,18512,4127,0.222936,3408,0.184097,518,0.0279818,18512,18512,18512,18512,18512
6/7/2003,17764,4311,0.242682,3333,0.187627,430,0.0242063,17764,17764,17764,17764,17764
7/6/2003,15371,1794,0.116713,1399,0.0910155,63,0.00409863,15371,15371,15371,15371,15371
8/5/2003,18001,3302,0.183434,2259,0.125493,136,0.00755514,0,0,0,0,0
9/4/2003,17715,2492,0.140672,1703,0.0961332,191,0.0107818,0,0,0,0,0
3/9/2003,18029,2515,0.139497,1799,0.0997837,258,0.0143103,18029,18029,18029,18029,18029
4/8/2003,18674,6008,0.321731,5004,0.267966,594,0.0318089,18674,18674,18674,18674,18674
5/7/2003,15282,1787,0.116935,1505,0.0984819,93,0.00608559,15282,15282,15282,15282,15282
6/6/2003,18241,2603,0.142701,2088,0.114467,102,0.0055918,18241,18241,18241,18241,18241
7/5/2003,17788,3676,0.206656,2480,0.13942,258,0.0145042,0,0,0,0,0
8/4/2003,17707,3614,0.2041,2644,0.149319,392,0.0221381,0,0,0,0,0
9/3/2003,17529,2732,0.155856,2193,0.125107,132,0.00753038,0,0,0,0,0
2/9/2003,18308,2467,0.13475,1893,0.103397,122,0.00666375,18308,18308,18308,18308,18308
3/8/2003,17802,6274,0.352432,5102,0.286597,711,0.0399393,17802,17802,17802,17802,17802
4/7/2003,14500,1684,0.116138,1297,0.0894483,86,0.00593103,14500,14500,14500,14500,14500
5/6/2003,18166,3360,0.184961,2660,0.146427,178,0.00979852,18166,18166,18166,18166,18166
6/5/2003,17626,3522,0.199818,2585,0.146658,323,0.0183252,0,0,0,0,0
7/4/2003,18195,6049,0.332454,4822,0.265018,1251,0.0687552,0,0,0,0,0
8/3/2003,15688,2755,0.175612,2352,0.149924,214,0.013641,0,0,0,0,0
9/2/2003,17182,2498,0.145385,1862,0.108369,138,0.00803166,0,0,0,0,0
1/9/2003,17440,2740,0.15711,2055,0.117833,78,0.00447248,17440,17440,17440,17440,17440
2/8/2003,16195,4068,0.251189,3671,0.226675,313,0.019327,16195,16195,16195,16195,16195
3/7/2003,18620,2708,0.145435,2266,0.121697,102,0.00547798,18620,18620,18620,18620,18620
4/6/2003,18024,2629,0.145861,1950,0.108189,148,0.00821127,18024,18024,18024,18024,18024
5/5/2003,17973,3617,0.201246,2445,0.136037,234,0.0130195,0,0,0,0,0
6/4/2003,17067,3857,0.225992,3057,0.179118,497,0.0291205,0,0,0,0,0
7/3/2003,18846,2877,0.152658,2293,0.12167,170,0.00902048,0,0,0,0,0
8/2/2003,15172,1344,0.0885842,1213,0.0799499,96,0.00632745,0,0,0,0,0
9/1/2003,18469,3114,0.168607,2686,0.145433,468,0.0253398,0,0,0,0,0
1/8/2003,18699,6052,0.323654,4935,0.263918,663,0.0354564,18699,18699,18699,18699,18699
2/7/2003,18425,2687,0.145834,2197,0.11924,75,0.00407056,18425,18425,18425,18425,18425
3/6/2003,17985,1768,0.0983041,1286,0.071504,119,0.00661662,17985,17985,17985,17985,17985
4/5/2003,16813,3035,0.180515,2171,0.129126,109,0.00648308,0,0,0,0,0
5/4/2003,15426,2471,0.160184,2100,0.136134,351,0.0227538,0,0,0,0,0
6/3/2003,18819,5790,0.307668,4363,0.23184,852,0.0452734,0,0,0,0,0
7/2/2003,18468,6067,0.328514,5092,0.27572,1051,0.0569092,0,0,0,0,0
8/1/2003,18194,2034,0.111795,1597,0.0877762,260,0.0142904,0,0,0,0,0
1/7/2003,18372,2855,0.1554,2398,0.130525,178,0.00968866,18372,18372,18372,18372,18372
2/6/2003,18151,1619,0.0891962,1291,0.0711256,94,0.00517878,18151,18151,18151,18151,18151
3/5/2003,14995,1400,0.0933645,1133,0.0755585,128,0.00853618,0,0,0,0,0
4/4/2003,18592,5336,0.287005,4240,0.228055,838,0.0450731,0,0,0,0,0
5/3/2003,18648,4859,0.260564,3316,0.177821,461,0.0247211,0,0,0,0,0
6/2/2003,18420,4135,0.224484,3036,0.164821,360,0.019544,0,0,0,0,0
7/1/2003,18170,2362,0.129994,1736,0.0955421,211,0.0116125,0,0,0,0,0
1/6/2003,16942,1854,0.109432,1678,0.0990438,73,0.00430882,16942,16942,16942,16942,16942
2/5/2003,18059,3248,0.179855,2354,0.130351,205,0.0113517,0,0,0,0,0
3/4/2003,18551,2510,0.135303,2036,0.109751,211,0.011374,0,0,0,0,0
4/3/2003,18429,3123,0.169461,2188,0.118726,726,0.0393944,0,0,0,0,0
5/2/2003,18070,1907,0.105534,1278,0.070725,143,0.00791367,0,0,0,0,0
6/1/2003,18667,4724,0.253067,3621,0.193979,394,0.0211068,0,0,0,0,0
1/5/2003,18021,4848,0.269019,3744,0.207758,324,0.017979,0,0,0,0,0
2/4/2003,18256,1009,0.0552695,920,0.0503944,136,0.00744961,0,0,0,0,0
3/3/2003,18777,3859,0.205517,2791,0.148639,411,0.0218885,0,0,0,0,0
4/2/2003,17996,2223,0.123527,1639,0.0910758,321,0.0178373,0,0,0,0,0
5/1/2003,17642,4872,0.276159,4084,0.231493,238,0.0134905,0,0,0,0,0
29/9/2003,18293,1473,0.0805226,1083,0.059203,145,0.00792653,18293,18293,18293,18293,18293
1/4/2003,18378,1189,0.0646969,963,0.0523996,129,0.00701926,0,0,0,0,0
2/3/2003,17457,3577,0.204903,2780,0.159248,158,0.00905081,0,0,0,0,0
3/2/2003,18361,3250,0.177006,2688,0.146397,611,0.0332771,0,0,0,0,0
4/1/2003,16131,2740,0.169859,2601,0.161242,212,0.0131424,0,0,0,0,0
28/9/2003,17202,2021,0.117486,1709,0.0993489,96,0.00558075,17202,17202,17202,17202,17202
19/9/2003,18334,2699,0.147213,2468,0.134613,912,0.0497436,18334,18334,18334,18334,18334
29/8/2003,18691,5377,0.287679,3761,0.20122,282,0.0150875,18691,18691,18691,18691,18691
1/3/2003,15549,2601,0.167278,1918,0.123352,162,0.0104187,0,0,0,0,0
2/2/2003,17166,3087,0.179832,2459,0.143248,345,0.0200979,0,0,0,0,0
3/1/2003,18870,4741,0.251245,3894,0.206359,382,0.0202438,0,0,0,0,0
27/9/2003,15256,1857,0.121723,1361,0.0892108,129,0.00845569,15256,15256,15256,15256,15256
18/9/2003,18311,5166,0.282125,3922,0.214188,1769,0.0966086,18311,18311,18311,18311,18311
28/8/2003,18690,3684,0.197111,2822,0.15099,210,0.011236,18690,18690,18690,18690,18690
19/8/2003,18371,2366,0.12879,1911,0.104023,166,0.00903598,18371,18371,18371,18371,18371
29/7/2003,18506,2447,0.132227,1955,0.105641,172,0.00929428,18506,18506,18506,18506,18506
1/2/2003,15166,1598,0.105367,1402,0.0924436,192,0.0126599,0,0,0,0,0
2/1/2003,18528,4256,0.229706,3361,0.181401,249,0.0134391,0,0,0,0,0
26/9/2003,18326,2949,0.160919,2191,0.119557,153,0.00834879,18326,18326,18326,18326,18326
17/9/2003,17992,1711,0.0950978,1225,0.0680858,96,0.0053357,17992,17992,17992,17992,17992
27/8/2003,18385,3928,0.213652,2673,0.14539,259,0.0140876,18385,18385,18385,18385,18385
18/8/2003,18690,2581,0.138095,2100,0.11236,130,0.00695559,18690,18690,18690,18690,18690
28/7/2003,18676,2591,0.138734,2118,0.113408,111,0.00594346,18676,18676,18676,18676,18676
19/7/2003,16199,2021,0.124761,1841,0.113649,101,0.00623495,16199,16199,16199,16199,16199
29/6/2003,17682,2316,0.130981,2012,0.113788,71,0.00401538,17682,17682,17682,17682,17682
1/1/2003,16144,2009,0.124443,1757,0.108833,132,0.00817641,0,0,0,0,0
25/9/2003,18295,1904,0.104072,1469,0.0802952,100,0.00546597,18295,18295,18295,18295,18295
16/9/2003,17843,1677,0.0939864,1315,0.0736984,184,0.0103122,17843,17843,17843,17843,17843
26/8/2003,18388,4948,0.269089,3672,0.199695,639,0.0347509,18388,18388,18388,18388,18388
17/8/2003,17788,3266,0.183607,2705,0.152069,124,0.00697099,17788,17788,17788,17788,17788
27/7/2003,17787,4069,0.228763,3365,0.189183,222,0.012481,17787,17787,17787,17787,17787
18/7/2003,18686,4872,0.26073,3697,0.197849,245,0.0131114,18686,18686,18686,18686,18686
28/6/2003,16099,2745,0.170507,2324,0.144357,92,0.00571464,16099,16099,16099,16099,16099
19/6/2003,18543,4085,0.220299,3094,0.166855,102,0.00550073,18543,18543,18543,18543,18543
29/5/2003,18007,1592,0.0884101,1294,0.0718609,125,0.00694174,0,0,0,0,0
24/9/2003,17976,2531,0.140799,1826,0.10158,140,0.00778816,17976,17976,17976,17976,17976
15/9/2003,18295,3522,0.192512,2807,0.15343,468,0.0255808,18295,18295,18295,18295,18295
25/8/2003,18688,2007,0.107395,1505,0.080533,141,0.00754495,18688,18688,18688,18688,18688
16/8/2003,16197,3929,0.242576,3380,0.208681,309,0.0190776,16197,16197,16197,16197,16197
26/7/2003,16218,1741,0.10735,1488,0.0917499,57,0.00351461,16218,16218,16218,16218,16218
17/7/2003,18666,2950,0.158041,2341,0.125415,286,0.015322,18666,18666,18666,18666,18666
27/6/2003,18589,2832,0.152348,2391,0.128624,112,0.00602507,18589,18589,18589,18589,18589
18/6/2003,18482,3934,0.212856,3057,0.165404,225,0.012174,18482,18482,18482,18482,18482
28/5/2003,17870,3005,0.168159,2211,0.123727,212,0.0118635,0,0,0,0,0
19/5/2003,17982,2811,0.156323,2285,0.127072,125,0.0069514,0,0,0,0,0
29/4/2003,17713,1225,0.0691582,1028,0.0580365,108,0.00609722,0,0,0,0,0
23/9/2003,17837,2456,0.137691,1996,0.111902,359,0.0201267,17837,17837,17837,17837,17837
14/9/2003,17204,3345,0.194432,2595,0.150837,119,0.006917,17204,17204,17204,17204,17204
24/8/2003,17783,1596,0.0897486,1402,0.0788393,72,0.00404881,17783,17783,17783,17783,17783
15/8/2003,18703,4494,0.240282,3946,0.210982,1118,0.0597765,18703,18703,18703,18703,18703
25/7/2003,18705,2693,0.143972,2232,0.119326,93,0.00497193,18705,18705,18705,18705,18705
16/7/2003,18514,3132,0.169169,2347,0.126769,204,0.0110187,18514,18514,18514,18514,18514
26/6/2003,18571,3518,0.189435,2713,0.146088,118,0.00635399,18571,18571,18571,18571,18571
17/6/2003,18392,2426,0.131905,1707,0.0928121,129,0.00701392,18392,18392,18392,18392,18392
27/5/2003,17929,1724,0.0961571,1301,0.072564,58,0.00323498,0,0,0,0,0
18/5/2003,16813,2413,0.14352,2097,0.124725,111,0.00660203,0,0,0,0,0
28/4/2003,18216,1671,0.0917325,1520,0.0834431,124,0.0068072,0,0,0,0,0
19/4/2003,15203,1252,0.0823522,940,0.0618299,86,0.00565678,0,0,0,0,0
29/3/2003,15628,1565,0.100141,1160,0.0742257,54,0.00345534,0,0,0,0,0
22/9/2003,18293,2910,0.159077,2284,0.124857,155,0.00847319,18293,18293,18293,18293,18293
13/9/2003,15245,1081,0.0709085,948,0.0621843,59,0.00387012,15245,15245,15245,15245,15245
23/8/2003,16199,1663,0.102661,1487,0.0917958,90,0.0055559,16199,16199,16199,16199,16199
14/8/2003,18678,3431,0.183692,2840,0.152051,800,0.0428311,18678,18678,18678,18678,18678
24/7/2003,18676,3345,0.179107,2562,0.137181,122,0.00653245,18676,18676,18676,18676,18676
15/7/2003,18495,3955,0.213842,3021,0.163341,226,0.0122195,18495,18495,18495,18495,18495
25/6/2003,18492,3458,0.187,2584,0.139736,167,0.00903093,18492,18492,18492,18492,18492
16/6/2003,18551,3908,0.210662,2957,0.159398,182,0.00981079,18551,18551,18551,18551,18551
26/5/2003,17026,1356,0.0796429,1144,0.0671914,52,0.00305415,0,0,0,0,0
17/5/2003,15006,1340,0.0892976,1196,0.0797015,54,0.00359856,0,0,0,0,0
