año, destino, vuelos_totales,tiempo_atrasado_promedio_salida, atrasos_totales_salida, CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
2006, LGB, 12879, 1497, 50.48096, 65, 20361, 2717, 30244, 956, 30662
2006, LIH, 14053, 744, 39.19623, 200, 11403, 33, 5576, 31, 17305
2006, LIT, 17006, 3393, 53.93663, 332, 40310, 14548, 58470, 624, 93401
2006, LNK, 2906, 728, 73.31868, 104, 10637, 1305, 24751, 24, 17897
2006, LRD, 2756, 390, 59.54871, 55, 6481, 2241, 7837, 18, 10579
2006, LSE, 1679, 325, 52.09846, 53, 4911, 303, 7891, 53, 8068
2006, LWB, 194, 57, 60.80701, 1, 2088, 247, 1692, 0, 167
2006, LWS, 725, 47, 49.10638, , 868, 133, 0, 86, 1375
2006, LYH, 1027, 203, 48.67487, 15, 3098, 1186, 5523, 10, 1598
2006, MAF, 8566, 1413, 50.58669, 124, 11079, 3984, 13702, 148, 45892
2006, MBS, 3103, 612, 63.26143, 147, 10207, 1676, 20563, 0, 10396
2006, MCI, 55918, 9904, 53.14701, 544, 121847, 17707, 165753, 430, 260971
2006, MCN, 1091, 214, 62.55607, 51, 9831, 1302, 4136, 26, 0
2006, MCO, 118910, 21332, 52.81750, 784, 268571, 53061, 468410, 2742, 468499
2006, MDT, 7867, 1680, 60.24821, 205, 33913, 10327, 38605, 35, 30063
2006, MDW, 100840, 26045, 51.86515, 1122, 294979, 80846, 332723, 2199, 646504
2006, MEI, 976, 257, 47.81322, 41, 4490, 1059, 6789, 34, 1731
2006, MEM, 47350, 8829, 51.64616, 878, 175826, 46646, 211994, 417, 142954
2006, MFE, 4845, 761, 60.18265, 58, 10783, 1969, 24345, 223, 19313
2006, MFR, 6217, 1459, 51.65798, 119, 37770, 2015, 20609, 317, 22767
2006, MGM, 3278, 772, 57.26295, 74, 19669, 5961, 20454, 72, 8086
2006, MHT, 21260, 4013, 59.19536, 263, 61619, 17682, 94900, 639, 87361
2006, MIA, 66153, 13925, 55.77292, 748, 289630, 76757, 288906, 2187, 236398
2006, MKE, 23374, 4242, 55.89391, 477, 66321, 17718, 118959, 348, 82935
2006, MLB, 2262, 492, 53.60569, 53, 10569, 1821, 12845, 0, 7500
2006, MLI, 6309, 1533, 56.40769, 215, 19600, 5050, 40341, 43, 35214
2006, MLU, 2289, 535, 51.74953, 101, 11569, 3917, 12458, 75, 5268
2006, MOB, 5562, 1120, 51.76250, 151, 13515, 9252, 26149, 76, 24604
2006, MOD, 2351, 730, 40.71232, 127, 11025, 448, 9750, 418, 18750
2006, MOT, 1090, 96, 48.52083, 9, 1086, 565, 1159, 0, 2460
2006, MQT, 983, 211, 76.79620, 47, 10892, 579, 1750, 0, 568
2006, MRY, 8188, 1629, 45.12584, 210, 25061, 3149, 21182, 108, 30427
2006, MSN, 12945, 2711, 61.17373, 398, 44608, 6334, 80649, 64, 61563
2006, MSO, 4057, 463, 46.29589, 48, 9552, 1461, 2323, 539, 10464
2006, MSP, 126498, 22798, 48.78484, 1238, 551989, 119788, 492537, 683, 243393
2006, MSY, 29899, 5332, 55.03600, 275, 62913, 9960, 127467, 273, 134337
2006, MTJ, 2708, 363, 53.68870, 50, 7289, 2223, 3339, 71, 9959
2006, MYR, 7088, 1357, 59.45394, 104, 26581, 3011, 39574, 81, 20959
2006, OAJ, 62, 15, 53.06666, 4, 225, 29, 423, 0, 199
2006, OAK, 74794, 14955, 41.75606, 918, 164223, 8238, 96351, 3546, 327104
2006, OGG, 23923, 2030, 51.17192, 292, 43720, 686, 15610, 102, 54089
2006, OKC, 22003, 3941, 53.70870, 328, 53538, 12611, 63245, 555, 103639
2006, OMA, 23066, 4093, 54.29831, 313, 61046, 11262, 82736, 245, 93912
2006, OME, 1093, 286, 49.69930, 47, 2218, 960, 1028, 217, 9235
2006, ONT, 36311, 5994, 45.49099, 408, 69469, 9711, 50844, 620, 158385
2006, ORD, 373736, 113226, 57.34363, 12915, 1748605, 288989, 1489615, 3810, 3568479
2006, ORF, 20162, 4256, 57.82918, 405, 61832, 11762, 102611, 567, 98927
2006, OTZ, 1087, 300, 49.36000, 55, 2121, 948, 901, 88, 9625
2006, OXR, 1608, 241, 33.14937, 51, 4633, 450, 827, 42, 2974
2006, PBI, 28305, 5285, 56.56518, 205, 51778, 5439, 161601, 1058, 129780
2006, PDX, 57757, 8425, 50.03252, 446, 139132, 4262, 104887, 728, 200833
2006, PFN, 2577, 797, 59.23964, 67, 17833, 7147, 18963, 0, 7052
2006, PHF, 6115, 1471, 56.12780, 128, 14145, 4251, 47340, 188, 30982
2006, PHL, 108313, 28883, 55.10847, 1934, 425580, 55859, 589265, 2121, 816852
2006, PHX, 215086, 41743, 46.24430, 1952, 822858, 60367, 422718, 7268, 623767
2006, PIA, 4664, 1155, 55.51861, 227, 11147, 4929, 42770, 105, 20302
2006, PIH, 1822, 58, 40.96551, 20, 915, 424, 232, 0, 1638
2006, PIT, 47455, 8838, 56.36410, 847, 100712, 29615, 281298, 488, 211802
2006, PNS, 10235, 2171, 52.47029, 217, 24961, 5396, 39297, 169, 60863
2006, PSC, 2329, 214, 59.23831, 33, 8547, 776, 766, 99, 3739
2006, PSE, 578, 74, 52.12162, 2, 754, 820, 1159, 803, 1022
2006, PSG, 726, 208, 59.50961, 21, 821, 607, 1117, 138, 9511
2006, PSP, 13154, 2280, 54.74736, 142, 58314, 3005, 30540, 59, 41402
2006, PVD, 26578, 4617, 54.50075, 439, 43894, 15360, 129023, 436, 95853
2006, PWM, 7551, 2027, 60.25505, 255, 34129, 12665, 59749, 430, 28906
2006, RAP, 4938, 699, 55.06723, 111, 14456, 4080, 7728, 308, 15257
2006, RDD, 2044, 582, 52.01374, 70, 10138, 181, 11205, 232, 11627
2006, RDM, 3714, 574, 55.08013, 31, 12124, 1438, 12069, 931, 10410
2006, RDU, 58017, 12604, 56.80355, 1167, 163313, 43148, 317107, 1008, 291732
2006, RFD, 576, 62, 46.67741, 9, 2059, 553, 143, 0, 793
2006, RIC, 19177, 4567, 57.18151, 440, 69618, 23176, 133109, 482, 87647
2006, RNO, 26545, 4579, 49.66040, 171, 59923, 5557, 49783, 254, 125138
2006, ROA, 4184, 1101, 63.57584, 145, 21099, 5829, 25954, 71, 21088
2006, ROC, 17621, 4101, 57.99512, 440, 59073, 12742, 116386, 283, 87140
2006, RST, 2578, 597, 49.53433, 138, 3294, 1102, 15418, 67, 17322
2006, RSW, 26431, 4894, 56.81937, 179, 57138, 10471, 126695, 81, 116125
2006, SAN, 92976, 15351, 45.50784, 1219, 171263, 18855, 187772, 2941, 355926
2006, SAT, 42856, 6506, 49.77666, 474, 82120, 12288, 119802, 1217, 150374
2006, SAV, 13248, 3028, 55.85535, 292, 43693, 10050, 76211, 692, 65242
2006, SBA, 14605, 2340, 50.52350, 244, 45205, 5733, 38349, 466, 39555
2006, SBN, 1372, 387, 62.93798, 61, 3839, 1505, 7592, 0, 12296
2006, SBP, 6930, 1311, 54.81388, 147, 29224, 2902, 23050, 0, 24188
2006, SCC, 561, 143, 47.32167, 24, 730, 426, 379, 109, 4538
2006, SCE, 1007, 67, 45.71641, 11, 2260, 459, 1244, 0, 21
2006, SDF, 19165, 3958, 57.19201, 226, 50850, 13001, 104439, 494, 93484
2006, SEA, 107541, 22120, 51.03707, 913, 500089, 20178, 326467, 7417, 418004
2006, SFO, 131844, 30933, 52.03145, 2361, 719369, 25924, 275243, 3009, 671906
2006, SGF, 9273, 2042, 68.63614, 302, 52874, 9303, 59765, 563, 33143
2006, SGU, 3447, 305, 48.39016, 8, 8121, 1074, 698, 78, 6258
2006, SHV, 7197, 1419, 50.97744, 195, 21787, 7047, 26866, 316, 28179
2006, SIT, 1326, 203, 63.52709, 17, 3162, 1149, 1652, 30, 6822
2006, SJC, 61161, 10092, 44.74128, 753, 101206, 11836, 86258, 2863, 256459
2006, SJT, 1786, 304, 46.31250, 39, 2298, 1469, 2194, 33, 9256
2006, SJU, 25183, 3910, 60.46393, 257, 92515, 2799, 72465, 2357, 114153
2006, SLC, 142080, 19227, 47.76969, 1027, 549768, 52842, 205665, 2578, 285042
2006, SMF, 53835, 9352, 46.89446, 541, 109284, 6981, 80329, 2150, 243227
2006, SMX, 1756, 291, 40.43986, 41, 5503, 909, 2175, 79, 6689
2006, SNA, 51702, 8266, 45.10125, 721, 88819, 7138, 108360, 6116, 190380
2006, SOP, 124, 33, 38.06060, 2, 952, 79, 516, 0, 70
2006, SPI, 1750, 475, 72.70105, 118, 2815, 538, 31922, 23, 2744
2006, SPS, 2420, 333, 43.21021, 112, 4058, 2516, 2000, 0, 6409
2006, SRQ, 7493, 1271, 54.25649, 64, 22787, 4195, 33290, 147, 19122
2006, STL, 64327, 12084, 50.04915, 994, 127421, 27274, 212561, 690, 282788
2006, STT, 2969, 450, 58.16000, 36, 8744, 493, 5562, 85, 13476
2006, STX, 389, 64, 44.82812, 5, 829, 224, 808, 31, 1338
2006, SUN, 3060, 284, 30.83802, 120, 4229, 1988, 504, 90, 5083
2006, SWF, 1119, 322, 54.53105, 39, 3935, 0, 9271, 34, 7517
2006, SYR, 12356, 2295, 58.19520, 205, 33329, 4995, 69752, 263, 51587
2006, TEX, 273, 77, 27.97402, 33, 382, 272, 571, 0, 1520
2006, TLH, 3176, 634, 56.38801, 45, 12674, 3364, 14773, 198, 12072
2006, TOL, 3591, 610, 55.89508, 82, 12115, 2558, 17530, 0, 11385
2006, TPA, 75946, 12654, 55.73652, 427, 156500, 50270, 244392, 752, 313854
2006, TRI, 1426, 332, 54.26204, 41, 6563, 2768, 8346, 0, 1858
2006, TTN, 51, 12, 36.66666, 2, 287, 17, 71, 0, 47
2006, TUL, 21698, 4044, 51.87586, 380, 49075, 13626, 72808, 835, 95077
2006, TUP, 749, 154, 41.63636, 38, 3432, 599, 3666, 0, 224
2006, TUS, 25033, 3640, 53.59395, 206, 64220, 7740, 44373, 653, 89512
2006, TVC, 3796, 831, 62.80385, 122, 11492, 1886, 27559, 94, 18981
2006, TWF, 2086, 185, 44.30810, 11, 3802, 3009, 442, 73, 1828
2006, TXK, 1094, 152, 46.81578, 28, 1948, 1271, 1231, 0, 3443
2006, TYR, 1737, 194, 56.40206, 53, 4563, 1216, 1650, 0, 4051
2006, TYS, 9954, 1885, 58.95384, 221, 29229, 4273, 63502, 149, 33651
2006, VLD, 1146, 277, 59.70397, 36, 9370, 1211, 6635, 15, 627
2006, VPS, 6437, 1387, 58.95529, 153, 22471, 12173, 25393, 38, 33739
2006, WRG, 726, 167, 57.81437, 25, 251, 504, 799, 0, 8267
2006, WYS, 264, 16, 34.50000, 3, 132, 167, 0, 15, 428
2006, XNA, 11429, 2737, 58.98684, 351, 46185, 11354, 70246, 171, 53715
2006, YAK, 726, 107, 51.21495, 17, 620, 145, 548, 0, 4229
2006, YUM, 3349, 831, 42.06979, 91, 23161, 1356, 4078, 67, 9811
2007, ABE, 5701, 1082, 58.88170, 206, 22860, 5172, 28164, 67, 18148
2007, ABI, 2836, 513, 66.41715, 110, 16541, 5039, 8653, 176, 8152
2007, ABQ, 41161, 7254, 49.48111, 366, 89254, 11898, 68797, 287, 195480
2007, ABY, 1312, 296, 54.23986, 29, 9049, 2186, 4639, 62, 1601
2007, ACK, 314, 179, 81.22905, 37, 331, 107, 8493, 34, 5665
2007, ACT, 2349, 442, 48.49547, 119, 3381, 1506, 7549, 1, 11066
2007, ACV, 3872, 1051, 54.30447, 135, 14133, 2226, 23024, 358, 23911
2007, ACY, 735, 197, 75.22335, 32, 8668, 1513, 4397, 0, 2209
2007, ADK, 103, 36, 54.66666, 6, 86, 0, 222, 366, 644
2007, ADQ, 691, 220, 33.76363, 57, 1763, 132, 771, 1152, 4069
2007, AEX, 2996, 606, 59.06270, 89, 14789, 4570, 12446, 103, 10241
2007, AGS, 2286, 676, 60.67899, 69, 21146, 6642, 8969, 0, 6391
2007, AKN, 235, 112, 49.14285, 14, 703, 77, 143, 1181, 3089
2007, ALB, 14965, 3274, 60.28008, 350, 48491, 13827, 90134, 67, 74030
2007, ALO, 300, 64, 75.21875, 34, 4048, 210, 893, 7, 0
2007, AMA, 7542, 1478, 51.75845, 198, 9799, 7392, 13036, 27, 52843
2007, ANC, 19755, 4469, 51.24009, 359, 91239, 3033, 42113, 378, 105594
2007, APF, 555, 133, 65.91729, 16, 5181, 1515, 1987, 0, 1413
2007, ASE, 5305, 1695, 41.32271, 556, 18527, 15662, 11224, 230, 31593
2007, ATL, 413851, 111640, 52.31693, 6795, 2538283, 485396, 1474264, 2998, 1737422
2007, ATW, 6179, 1462, 57.27154, 344, 26653, 5755, 31171, 147, 31040
2007, AUS, 51560, 9024, 52.35627, 827, 113443, 28156, 153231, 694, 221815
2007, AVL, 3773, 985, 72.19593, 122, 29413, 8613, 29535, 26, 11180
2007, AVP, 2890, 702, 66.14672, 133, 19628, 4980, 18316, 79, 8532
2007, AZO, 5121, 1235, 51.14979, 375, 16605, 5234, 31385, 0, 25129
2007, BDL, 32627, 6137, 56.01042, 755, 91752, 22141, 167829, 1013, 135477
2007, BET, 1044, 271, 44.35424, 31, 2138, 586, 660, 280, 8293
2007, BFL, 5195, 744, 57.00940, 61, 19796, 733, 12028, 91, 13446
2007, BGM, 966, 191, 70.85863, 47, 6466, 1804, 3122, 21, 3941
2007, BGR, 4091, 1043, 63.66155, 134, 27309, 8190, 31085, 106, 8300
2007, BHM, 23535, 4516, 55.78166, 456, 59088, 16298, 88672, 520, 117286
2007, BIL, 4694, 656, 54.88414, 58, 13937, 1813, 7557, 158, 20271
2007, BIS, 3155, 579, 52.41278, 91, 8820, 3405, 7987, 85, 15404
2007, BJI, 128, 35, 41.60000, 14, 200, 348, 830, 0, 380
2007, BLI, 588, 64, 47.06250, 5, 1360, 352, 174, 19, 1001
2007, BMI, 4219, 1025, 58.53658, 238, 15872, 3924, 26065, 12, 23430
2007, BNA, 61070, 12997, 53.87397, 972, 173648, 27306, 188042, 252, 327262
2007, BOI, 18106, 2698, 53.26908, 111, 40114, 2735, 41748, 140, 74914
2007, BOS, 128320, 30700, 54.92752, 4375, 426477, 146564, 777087, 2143, 693030
2007, BPT, 364, 38, 64.57894, 13, 1458, 498, 957, 33, 0
2007, BQK, 993, 227, 55.40528, 30, 6803, 2062, 3618, 113, 2108
2007, BQN, 1370, 176, 70.31250, 18, 3496, 370, 2403, 113, 7056
2007, BRO, 1593, 217, 67.19354, 29, 2887, 626, 7235, 0, 7549
2007, BRW, 726, 258, 55.10465, 19, 1714, 578, 847, 854, 8946
2007, BTM, 819, 85, 44.32941, 23, 1667, 239, 88, 91, 2782
2007, BTR, 10347, 2407, 65.04777, 268, 59863, 13336, 42089, 290, 55812
2007, BTV, 7239, 1884, 65.31210, 317, 32027, 8211, 76308, 1010, 32533
2007, BUF, 26687, 6133, 59.59041, 689, 81679, 19125, 152995, 834, 159693
2007, BUR, 33019, 5791, 45.62545, 517, 49545, 10212, 66250, 936, 154495
2007, BWI, 109385, 24348, 50.62625, 1758, 316941, 80264, 310248, 2875, 588225
2007, BZN, 5237, 919, 57.41349, 70, 19936, 5750, 15372, 305, 23336
2007, CAE, 10660, 2692, 62.65044, 398, 58242, 9586, 61702, 220, 51808
2007, CAK, 9335, 1776, 59.71452, 244, 29118, 8589, 53391, 16, 34331
2007, CDV, 726, 181, 56.98895, 18, 1570, 94, 637, 110, 7902
2007, CEC, 1055, 431, 55.70533, 54, 4017, 1212, 13514, 0, 8933
2007, CHA, 4533, 999, 60.19619, 160, 26292, 8245, 18405, 38, 15429
2007, CHO, 1386, 264, 69.97348, 38, 10786, 2510, 3977, 60, 1985
2007, CHS, 15673, 3607, 54.62794, 532, 62768, 18784, 71283, 319, 64779
2007, CIC, 1374, 322, 54.16459, 45, 1693, 0, 5336, 33, 12089
2007, CID, 11151, 2560, 56.76054, 563, 33546, 12756, 61611, 36, 62499
2007, CLD, 2730, 375, 33.86933, 75, 7249, 284, 2031, 18, 5476
2007, CLE, 78288, 15421, 55.91842, 1427, 241601, 49938, 392328, 499, 345399
2007, CLL, 1785, 334, 59.58982, 79, 5361, 2392, 4540, 0, 9457
2007, CLT, 127108, 33788, 49.17920, 2170, 623335, 33253, 624422, 3732, 657725
2007, CMH, 38544, 8436, 58.89556, 928, 137382, 35194, 216387, 213, 191463
2007, CMI, 2757, 680, 58.31470, 143, 18114, 3551, 17711, 0, 9281
2007, CMX, 309, 44, 105.34090, 17, 2542, 699, 887, 20, 721
2007, COD, 1336, 165, 48.75757, 31, 4258, 1140, 724, 54, 3378
2007, COS, 17233, 3117, 56.48572, 298, 85582, 15245, 47625, 1291, 58218
2007, CPR, 3890, 583, 55.48370, 89, 14694, 4502, 3737, 407, 13814
2007, CRP, 6769, 1317, 59.16628, 141, 12134, 10608, 18453, 41, 43820
2007, CRW, 3498, 869, 65.37284, 109, 23677, 5209, 21623, 217, 10369
2007, CSG, 1398, 384, 60.73437, 49, 14607, 3332, 5504, 37, 3062
2007, CVG, 110509, 22666, 49.21327, 2400, 540709, 132435, 475143, 1680, 197525
2007, CWA, 1773, 392, 71.79591, 102, 4175, 1361, 12850, 16, 11639
2007, DAB, 3687, 655, 65.35725, 40, 14756, 3195, 22886, 0, 10022
2007, DAL, 53951, 12540, 47.79258, 1029, 128057, 29996, 106097, 497, 383395
2007, DAY, 15810, 2803, 56.06278, 445, 40658, 14561, 66681, 134, 58925
2007, DBQ, 1415, 353, 44.39093, 94, 1750, 457, 9016, 15, 8799
2007, DCA, 89666, 19809, 48.29799, 3282, 255351, 90023, 483900, 1041, 422427
2007, DEN, 240928, 55006, 51.66970, 3805, 914027, 144751, 770423, 3619, 1529371
2007, DFW, 297345, 84617, 52.06574, 9372, 1342403, 644976, 1110619, 1271, 1806903
2007, DHN, 1639, 396, 66.37626, 43, 13650, 4380, 6750, 32, 3828
2007, DLG, 175, 61, 41.73770, 4, 110, 20, 502, 740, 1544
2007, DLH, 2188, 401, 49.55112, 88, 6968, 3153, 5848, 334, 7672
2007, DRO, 3939, 680, 53.36617, 111, 13450, 5146, 2896, 266, 15901
2007, DSM, 17872, 3974, 60.66733, 649, 80183, 17940, 81715, 136, 96792
2007, DTW, 177478, 39297, 49.01007, 4103, 994968, 153673, 880076, 2411, 560034
2007, EAU, 72, 14, 49.64285, 6, 259, 400, 59, 0, 0
2007, EGE, 3355, 806, 70.11786, 123, 12334, 9044, 14634, 159, 28805
2007, EKO, 1819, 131, 40.90839, 27, 2305, 651, 0, 175, 3735
2007, ELM, 1205, 216, 56.33333, 42, 2959, 761, 3724, 0, 7290
2007, ELP, 21805, 3637, 51.21858, 216, 41221, 8161, 36149, 341, 110670
2007, ERI, 1358, 298, 53.08053, 56, 4344, 3383, 2947, 0, 5528
2007, EUG, 6369, 1004, 50.89342, 127, 18189, 1167, 17574, 432, 22756
2007, EVV, 5832, 1238, 56.74798, 239, 20453, 5090, 25975, 0, 30116
2007, EWN, 601, 151, 70.54304, 7, 6809, 1169, 4208, 44, 1146
2007, EWR, 154113, 48496, 61.72579, 5926, 721756, 129369, 873533, 7746, 1533876
2007, EYW, 1052, 360, 58.62777, 12, 13115, 2704, 2954, 0, 1936
2007, FAI, 4968, 956, 55.69874, 110, 19167, 1743, 6716, 124, 28506
2007, FAR, 5300, 1031, 61.79728, 169, 20469, 3894, 31807, 0, 22187
2007, FAT, 15709, 2331, 55.36808, 193, 71924, 6097, 35747, 384, 28612
2007, FAY, 2185, 625, 61.29760, 41, 17597, 4884, 11914, 22, 6798
2007, FCA, 3305, 383, 51.43080, 43, 10813, 1726, 5164, 281, 7955
2007, FLG, 1911, 342, 47.88011, 121, 12446, 1732, 2223, 380, 651
2007, FLL, 69414, 14397, 57.58116, 709, 160175, 20302, 378955, 1825, 373964
2007, FLO, 655, 150, 63.32000, 21, 4440, 2246, 2476, 0, 1649
2007, FNT, 7775, 1510, 54.73178, 188, 31457, 5940, 35088, 34, 30078
2007, FSD, 6781, 1470, 63.40204, 201, 20603, 5607, 40650, 263, 37345
2007, FSM, 2735, 619, 52.16639, 122, 9168, 4433, 6206, 0, 16801
2007, FWA, 6593, 1639, 62.56253, 372, 35048, 8475, 39248, 48, 33280
2007, GEG, 16135, 2275, 51.13098, 119, 42818, 1940, 20158, 286, 61742
2007, GFK, 1220, 163, 64.84049, 43, 3286, 1600, 3914, 15, 4310
2007, GGG, 1093, 206, 54.17961, 45, 4131, 1578, 1898, 7, 4991
2007, GJT, 4858, 905, 55.25082, 121, 26721, 3581, 5991, 232, 15682
2007, GNV, 1927, 581, 69.73149, 86, 24721, 3630, 10902, 0, 4503
2007, GPT, 7330, 1485, 60.77037, 134, 30909, 7569, 26446, 324, 39418
2007, GRB, 8434, 2042, 55.04848, 461, 23139, 5829, 45844, 53, 54100
2007, GRK, 5149, 1157, 55.84701, 256, 18992, 9516, 12578, 10, 25428
2007, GRR, 16412, 3278, 58.48901, 464, 58608, 14151, 88147, 149, 74954
2007, GSO, 14980, 3564, 59.88411, 541, 65948, 15799, 85227, 4, 72667
2007, GSP, 13507, 2811, 55.37851, 530, 39750, 7524, 59434, 31, 65215
2007, GST, 90, 39, 45.82051, 2, 303, 0, 177, 6, 1037
2007, GTF, 2917, 419, 54.25059, 64, 9147, 2170, 5772, 37, 10629
2007, GTR, 1006, 264, 65.18560, 29, 9660, 2792, 4976, 89, 1764
2007, GUC, 1273, 307, 51.50488, 64, 2804, 1465, 1294, 0, 10726
2007, HDN, 2685, 637, 53.84458, 99, 9498, 2974, 8568, 483, 19199
2007, HHH, 997, 324, 70.01851, 52, 14972, 3751, 3350, 75, 1697
2007, HLN, 1803, 266, 47.55639, 26, 6494, 1359, 1832, 12, 5242
2007, HNL, 67581, 4347, 58.78191, 407, 168677, 1797, 38469, 513, 106843
2007, HOU, 56540, 14005, 48.21556, 940, 159719, 37915, 99070, 1881, 375088
2007, HPN, 12569, 3473, 54.90786, 600, 46646, 20695, 86790, 79, 84173
2007, HRL, 5055, 1106, 55.04339, 92, 7612, 3983, 6804, 22, 39469
2007, HSV, 9792, 1922, 54.76170, 269, 35116, 9592, 32163, 153, 46608
2007, HTS, 279, 43, 73.34883, 6, 1890, 896, 800, 0, 29
2007, IAD, 91048, 22585, 58.92366, 2920, 562554, 92874, 402957, 4401, 478589
2007, IAH, 200420, 39110, 55.01779, 2033, 636887, 208896, 770573, 9999, 805420
2007, ICT, 14750, 3211, 58.17222, 572, 57475, 15094, 82310, 0, 61485
2007, IDA, 3383, 449, 44.13808, 77, 11063, 3500, 2103, 6, 9129
2007, ILG, 455, 110, 64.93636, 24, 2899, 1147, 2308, 16, 972
2007, ILM, 3815, 845, 58.74556, 41, 21801, 5472, 11927, 72, 14301
2007, IND, 43576, 8248, 55.66440, 991, 116600, 20565, 205175, 444, 204536
2007, INL, 218, 41, 63.19512, 22, 683, 12, 1955, 36, 715
2007, IPL, 1300, 191, 39.97382, 13, 4191, 252, 512, 197, 4057
2007, ISO, 9, 2, 25.00000, 1, 50, 0, 6, 0, 0
2007, ISP, 12222, 2004, 47.67814, 175, 18466, 10197, 20728, 571, 40009
2007, ITO, 9570, 408, 45.91176, 28, 7254, 459, 481, 26, 13371
2007, IYK, 981, 94, 33.81914, 38, 2405, 103, 527, 0, 654
2007, JAC, 3517, 794, 54.72166, 88, 11050, 3562, 10183, 96, 23367
2007, JAN, 13589, 2622, 56.08543, 301, 41607, 11969, 34073, 172, 71702
2007, JAX, 35931, 6785, 56.61238, 445, 78930, 21284, 154225, 323, 175168
2007, JFK, 126366, 37696, 59.03488, 4098, 717129, 257692, 1020088, 8414, 831559
2007, JNU, 4447, 1298, 55.36825, 111, 19813, 1938, 7753, 134, 41948
2007, KOA, 16001, 1173, 50.34612, 126, 23576, 707, 9269, 559, 33522
2007, KTN, 2388, 613, 54.74877, 58, 5160, 1393, 3158, 41, 24083
2007, LAN, 4602, 1053, 57.76923, 240, 17779, 5613, 26688, 73, 21646
2007, LAS, 183668, 41793, 47.68951, 1842, 593888, 32438, 493220, 8434, 999144
2007, LAW, 2333, 489, 53.74846, 125, 4821, 3497, 4982, 0, 14737
2007, LAX, 237597, 45110, 47.52520, 3259, 860821, 33491, 585259, 8904, 940876
2007, LBB, 8704, 1959, 55.38284, 223, 20417, 9766, 16008, 40, 70333
2007, LCH, 1204, 151, 65.06622, 23, 2094, 3804, 6128, 172, 1800
2007, LEX, 9980, 1966, 65.41200, 255, 33960, 9602, 63342, 5, 38273
2007, LFT, 5713, 1156, 57.86072, 162, 19775, 9278, 21556, 32, 25781
2007, LGA, 122899, 33908, 50.94623, 6413, 376884, 158498, 736318, 1022, 917352
2007, LGB, 14210, 2076, 50.98892, 157, 39073, 2137, 52999, 372, 40346
2007, LIH, 15677, 832, 49.89302, 89, 16844, 59, 7057, 172, 25612
2007, LIT, 17009, 4051, 56.98197, 441, 51614, 13227, 55292, 314, 130038
2007, LNK, 4218, 901, 61.84794, 190, 8424, 3935, 30666, 22, 19067
2007, LRD, 2543, 508, 57.77559, 66, 5617, 2197, 9156, 38, 16193
2007, LSE, 2512, 585, 52.01367, 139, 7799, 1373, 15109, 53, 13527
2007, LWB, 187, 51, 50.66666, 1, 1491, 46, 729, 0, 689
2007, LWS, 706, 62, 72.06451, 2, 1506, 1004, 24, 240, 2416
2007, LYH, 877, 186, 46.66666, 36, 4682, 1229, 3487, 45, 980
2007, MAF, 7604, 1397, 53.98568, 105, 8745, 6122, 13728, 83, 51769
2007, MBS, 3744, 785, 59.44585, 169, 11328, 1434, 24593, 0, 14959
2007, MCI, 65011, 12717, 51.15553, 1147, 158352, 32820, 201482, 935, 330185
2007, MCN, 992, 261, 88.33716, 56, 18549, 2339, 2923, 0, 772
2007, MCO, 129778, 25900, 55.89598, 1153, 313786, 64905, 547114, 3192, 679872
2007, MDT, 8795, 2059, 64.38708, 314, 48440, 11831, 50196, 30, 38127
2007, MDW, 95863, 24706, 50.37047, 1368, 291718, 77145, 226584, 2480, 621788
2007, MEI, 678, 184, 63.03804, 25, 5457, 1742, 4602, 135, 1989
2007, MEM, 85034, 15379, 53.25554, 1583, 369612, 59856, 307331, 306, 257227
2007, MFE, 4733, 758, 61.31398, 72, 13563, 6240, 15245, 116, 15662
2007, MFR, 6389, 1216, 53.09210, 133, 28127, 1804, 21654, 61, 20397
2007, MGM, 4085, 900, 59.94555, 129, 26131, 8567, 15690, 49, 11260
2007, MHT, 21349, 4242, 60.86350, 443, 59290, 19662, 112511, 309, 93322
2007, MIA, 64742, 16753, 57.24037, 844, 388645, 71343, 304937, 1587, 317412
2007, MKE, 28404, 6410, 58.49453, 805, 131287, 34308, 171499, 242, 107861
2007, MLB, 2044, 373, 61.73726, 38, 10642, 1660, 7193, 0, 5159
2007, MLI, 9516, 2107, 56.70669, 422, 34092, 10070, 49220, 25, 45808
2007, MLU, 3094, 749, 58.77303, 133, 20798, 5695, 11422, 44, 10815
2007, MOB, 6171, 1411, 57.96881, 158, 26526, 7009, 23733, 6, 36613
2007, MOD, 3060, 721, 42.77253, 104, 7724, 615, 10140, 127, 13995
2007, MOT, 1080, 148, 62.45945, 22, 2773, 419, 3044, 0, 4680
2007, MQT, 1069, 222, 63.07207, 46, 9808, 1163, 2558, 0, 1039
2007, MRY, 8768, 1490, 45.87248, 209, 25873, 2183, 18859, 359, 28499
2007, MSN, 13416, 3063, 61.14071, 544, 53785, 8267, 86897, 121, 75859
2007, MSO, 3807, 604, 52.77483, 47, 12731, 1744, 5360, 149, 17253
2007, MSP, 155846, 34089, 49.23987, 3536, 811447, 121331, 785508, 654, 521951
2007, MSY, 37329, 6686, 56.14672, 380, 78276, 12412, 139424, 401, 194737
2007, MTH, 128, 35, 61.80000, 2, 1283, 396, 421, 20, 352
